Sully,Oise,60380 
Tricot,Oise,60420 
Ville,Oise,60400 
Le Mage,Orne,61290 
Trun,Orne,61160200 
Le Theil,Orne,61260 
Lignerolles,Orne,61190 
Saint Paul,Orne,61100 
Saint Nicolas des Bois,Orne,61250 
Sai,Orne,61200 
Saint Brice,Orne,61700 
Aube,Orne,61270 
Aubusson,Orne,61100 
Bailleul,Orne,61160 
Avrilly,Orne,61700 
Barville,Orne,61170 
La Bazoque,Orne,61100 
Beaulieu,Orne,61190 
Boitron,Orne,61500 
Orville,Orne,61120 
Cahan,Orne,61430 
Canapville,Orne,61120 
Rai,Orne,61270 
Hauterive,Orne,61250 
Francheville,Orne,61570 
Forges,Orne,61250 
Faverolles,Orne,61600 
Fay,Orne,61390 
Champs,Orne,61190 
La Chaux,Orne,61600 
Chaumont,Orne,61230 
Colombiers,Orne,61250 
Coulonces,Orne,61160 
Courtomer,Orne,61390 
Couvains,Orne,61550 
Croisilles,Orne,61230 
Dame Marie,Orne,61130 
Domfront,Orne,61700 
Dompierre,Orne,61700 
Juliustown,New Jersey,8042 
Ainvelle,Vosges,88320 
Nara Visa,New Mexico,88430 
Nampally,Hyderabad,500001 
Longchamp,Vosges,88000 
Arches,Vosges,88380 
Autreville,Vosges,88300 
Marey,Vosges,88320 
Autrey,Vosges,88700 
Avillers,Vosges,88500 
Nonville,Vosges,88260 
Avrainville,Vosges,88130 
Barville,Vosges,88300 
Bellefontaine,Vosges,88370 
Le Magny,Vosges,88240 
Morville,Vosges,88140 
Rainville,Vosges,88170 
Belval,Vosges,88210 
Ollainville,Vosges,88170 
Charmes,Vosges,88130 
Pierrefitte,Vosges,88270 
Rocourt,Vosges,88320 
Rancourt,Vosges,88270 
Prey,Vosges,88600 
Ramecourt,Vosges,88500 
Remicourt,Vosges,88500 
Raves,Vosges,88530 
Saint Paul,Vosges,88170 
Savigny,Vosges,88130 
Saint Genest,Vosges,88700 
Sainte Barbe,Vosges,88700 
Sainte Marguerite,Vosges,88100 
Romont,Vosges,88700 
Saint Julien,Vosges,88410 
Les Forges,Vosges,88390 
Saint Vallier,Vosges,88270 
Saint Remy,Vosges,88480 
Saint Gorgon,Vosges,88700 
Antilly,Oise,60620 
Avricourt,Oise,60310 
Baugy,Oise,60113 
Bazancourt,Oise,60380 
Berlancourt,Oise,60640 
Broyes,Oise,60120 
Bitry,Oise,60350 
Campagne,Oise,60640 
Giraumont,Oise,60150 
Gondreville,Oise,60117 
Litz,Oise,60510 
Martincourt,Oise,60112 
Monts,Oise,60119 
Ognes,Oise,60440 
Pouilly,Oise,60790 
Rieux,Oise,60870 
Rouville,Oise,60800 
Saint Jean aux Bois,Oise,60350 
Saint Thibault,Oise,60210 
Senantes,Oise,60650 
Thieux,Oise,60480 
Vauciennes,Oise,60117 
Versigny,Oise,60440 
Autheuil,Orne,61190 
Avoine,Orne,61150 
Batilly,Orne,61150 
Bures,Orne,61170 
Feings,Orne,61400 
Goulet,Orne,61150 
Larchamp,Orne,61800 
Parfondeval,Orne,61400 
Saint Pierre d Entremont,Orne,61800 
Serans,Orne,61150 
Survie,Orne,61310 
Saint Pierremont,Vosges,88700 
Allainville,Yvelines,78660 
Dompierre,Vosges,88600 
Fays,Vosges,88600 
Urville,Vosges,88140 
La Forge,Vosges,88530 
Sapois,Vosges,88120 
Sauville,Vosges,88140 
Saint Remimont,Vosges,88800 
Senones,Vosges,88210 
Fontenay,Vosges,88600 
Tendon,Vosges,88460 
La Haye,Vosges,88240 
Igney,Vosges,88150 
Langley,Vosges,88130 
Villers,Vosges,88500 
Vaudoncourt,Vosges,88140 
Vieux Moulin,Vosges,88210 
La Voivre,Vosges,88470 
Asques,Tarn et Garonne,82120 
Aucamville,Tarn et Garonne,82600 
Auterive,Tarn et Garonne,82500 
Bouloc,Tarn et Garonne,82110 
Beaupuy,Tarn et Garonne,82600 
Bourret,Tarn et Garonne,82700 
Brassac,Tarn et Garonne,82190 
Cazals,Tarn et Garonne,82140 
Coutures,Tarn et Garonne,82210 
Donzac,Tarn et Garonne,82340 
Fabas,Tarn et Garonne,82170 
Gensac,Tarn et Garonne,82120 
Grisolles,Tarn et Garonne,82170 
Labarthe,Tarn et Garonne,82220 
Lafitte,Tarn et Garonne,82100 
Maumusson,Tarn et Garonne,82120 
Monteils,Tarn et Garonne,82300 
Montjoi,Tarn et Garonne,82400 
Montgaillard,Tarn et Garonne,82120 
Mathieu,Calvados,14920 
Mouillac,Tarn et Garonne,82160 
Pompignan,Tarn et Garonne,82170 
Parisot,Tarn et Garonne,82160 
Saint Cirq,Tarn et Garonne,82300 
Saint Sardos,Tarn et Garonne,82600 
Saint Projet,Tarn et Garonne,82160 
Sauveterre,Tarn et Garonne,82110 
Varen,Tarn et Garonne,82330 
Les Arcs,Var,83460 
La Motte,Var,83920 
Bras,Var,83149 
Cabasse,Var,83340 
La Celle,Var,83170 
Moussey,Vosges,88210 
Saint Julien,Var,83560 
Puzieux,Vosges,88500 
Remoncourt,Vosges,88800 
Signes,Var,83870 
Rians,Var,83560 
Marnay,Vienne,86160 
Angliers,Vienne,86330 
Buxeuil,Vienne,37160 
Basses,Vienne,86200 
Beaumont,Vienne,86490 
Ingrandes,Vienne,86220 
Saix,Vienne,86120 
Berrie,Vienne,86120 
Nalliers,Vienne,86310 
Brion,Vienne,86160 
Coulombiers,Vienne,86600 
Morton,Vienne,86120 
Les Ormes,Vienne,86220 
Cernay,Vienne,86140 
Aulnay,Vienne,86330 
Champniers,Vienne,86400 
Chalais,Vienne,86200 
Ranton,Vienne,86200 
Saint Germain,Vienne,86310 
Colombiers,Vienne,86490 
Maisonneuve,Vienne,86170 
Artigues,Var,83560 
Vernon,Vienne,86340 
Callian,Var,83440 
Esparron,Var,83560 
Keithville,Louisiana,71047 
La Bastide,Var,83840 
La Martre,Var,83840 
Franklin Township,Story County,Iowa,50010 
Saint Cyr,Vienne,86130 
Saint Christophe,Vienne,86230 
Varennes,Vienne,86110 
Saint Clair,Vienne,86330 
Villiers,Vienne,86190 
Ballon,Sarthe,72290 
Antigny,Vienne,86310 
Bonnes,Vienne,86300 
Buxerolles,Vienne,86180 
Charroux,Vienne,86250 
Civray,Vienne,86400 
Coulonges,Vienne,86290 
Craon,Vienne,86110 
L Isle Jourdain,Vienne,86150 
Leugny,Vienne,86220 
Saint Georges du Bois,Sarthe,72700 
Liniers,Vienne,86800 
Mazerolles,Vienne,86320 
Moussac,Vienne,86150 
Plaisance,Vienne,86500 
Romagne,Vienne,86700 
Saint Romain,Vienne,86250 
Saint Sauvant,Vienne,86600 
Saint Sauveur,Vienne,86100 
Ternay,Vienne,86120 
Usseau,Vienne,86230 
Vaux,Vienne,86700 
Gumville,South Carolina,29453 
Chili Township,Hancock County,Illinois,9223372036854775807 
Eglon,West Virginia,26716 
Dhari,Gujarat,365640 
Lachapelle,Somme,80290 
Soudan,Minnesota,55782 
Ward Cove,Alaska,99928 
Laleu,Somme,80270 
Farrington,North Carolina,27312 
Fals,Lot et Garonne,47220 
Montauriol,Lot et Garonne,47330 
Montaut,Lot et Garonne,47210 
Montesquieu,Lot et Garonne,47130 
Moulinet,Lot et Garonne,47290 
Nicole,Lot et Garonne,47190 
Le Passage,Lot et Garonne,47520 
Rives,Lot et Garonne,47210 
Roquefort,Lot et Garonne,47310 
Ruffiac,Lot et Garonne,47700 
Saint Avit,Lot et Garonne,47350 
Saint Aubin,Lot et Garonne,47150 
Sainte Marthe,Lot et Garonne,47430 
Saint Georges,Lot et Garonne,47370 
Saint Laurent,Lot et Garonne,47130 
Halleck,Nevada,89824 
Wellington,Nevada,89444 
Allonnes,Sarthe,72700 
Arnage,Sarthe,72230 
La Bazoge,Sarthe,72650 
Bousse,Sarthe,72270 
Challes,Sarthe,72250 
Chenay,Sarthe,72610 
Chenu,Sarthe,72500 
Coulombiers,Sarthe,72130 
Courdemanche,Sarthe,72150 
Cures,Sarthe,72240 
Fay,Sarthe,72550 
Grandchamp,Sarthe,72490 
Longnes,Sarthe,72540 
Lavardin,Sarthe,72240 
Louvigny,Sarthe,72600 
Maisoncelles,Sarthe,72440 
Melleray,Sarthe,72320 
Montigny,Sarthe,72600 
Montmirail,Sarthe,72320 
Mont Saint Jean,Sarthe,72140 
Panon,Sarthe,72600 
Saint Marceau,Sarthe,72170 
Saint Aignan,Sarthe,72110 
Saint Saturnin,Sarthe,72650 
Saint Symphorien,Sarthe,72240 
Le Tronchet,Sarthe,72170 
Spay,Sarthe,72700 
Vaas,Sarthe,72500 
Volnay,Sarthe,72440 
Vion,Sarthe,72300 
Meadows,Illinois,61726 
Sosensky,Kaluga Oblast,249710249711 
Council Creek Township,Nance County,Nebraska,31125 
Long,Somme,80510 
Andilly,Val d Oise,95580 
Charmont,Val d Oise,95420 
Ennery,Val d Oise,95300 
Moussy,Val d Oise,95640 
Nointel,Val d Oise,95590 
Sagy,Val d Oise,95450 
Saint Gervais,Val d Oise,95420 
Santeuil,Val d Oise,95640 
Saint Martin du Tertre,Val d Oise,95270 
Saint Prix,Val d Oise,95390 
Seraincourt,Val d Oise,95450 
Theuville,Val d Oise,95810 
Vigny,Val d Oise,95450 
Ambleville,Val d Oise,95710 
Beauchamp,Val d Oise,95250 
Bellefontaine,Val d Oise,95270 
Berville,Val d Oise,95810 
Boisemont,Val d Oise,95000 
Chaussy,Val d Oise,95710 
Lassy,Val d Oise,95270 
Presles,Val d Oise,95590 
Villiers le Sec,Val d Oise,95720 
Bear Lake,Indiana,46701 
Bobrov,Bobrovsky District,Voronezh Oblast,397700 
Kalach,Kalacheyevsky District,Voronezh Oblast,397600 
Dayhoit,Kentucky,40824 
Wapiti,Wyoming,82450 
Bloomington Heights,Illinois,61701 
Evergreen,Tatums Township,Columbus County,North Carolina,28438 
Gerton,North Carolina,28735 
Barby,Savoie,73230 
Bassens,Savoie,73000 
Beaufort,Savoie,73270 
Bonneval,Savoie,73260 
Chamousset,Savoie,73390 
La Chapelle,Savoie,73660 
Cruet,Savoie,73800 
Fourneaux,Savoie,73500 
Grignon,Savoie,73200 
Hautecour,Savoie,73600 
Hauteville,Savoie,73390 
Mercury,Savoie,73200 
Montagny,Savoie,73350 
Le Noyer,Savoie,73340 
Le Pontet,Savoie,73110 
Le Pont de Beauvoisin,Savoie,73330 
Rochefort,Savoie,73240 
La Rochette,Savoie,73110 
Saint Marcel,Savoie,73600 
Saint Paul,Savoie,73170 
Saint Sulpice,Savoie,73160 
Thoiry,Savoie,73230 
Tournon,Savoie,73460 
Saint Christophe,Savoie,73360 
Beaurepaire,Seine Maritime,76280 
Berville,Seine Maritime,76560 
Bolleville,Seine Maritime,76210 
Boos,Seine Maritime,76520 
Bully,Seine Maritime,76270 
Conteville,Seine Maritime,76390 
Cuverville,Seine Maritime,76280 
Dancourt,Seine Maritime,76340 
Freneuse,Seine Maritime,76410 
Fontenay,Seine Maritime,76290 
Martigny,Seine Maritime,76880 
La Feuillie,Seine Maritime,76220 
Fry,Seine Maritime,76780 
Grand Camp,Seine Maritime,76170 
Grandcourt,Seine Maritime,76660 
Haucourt,Seine Maritime,76440 
La Haye,Seine Maritime,76780 
Les Loges,Seine Maritime,76790 
Illois,Seine Maritime,76390 
Lucy,Seine Maritime,76270 
Marques,Seine Maritime,76390 
Massy,Seine Maritime,76270 
Le Tilleul,Seine Maritime,76790 
Toussaint,Seine Maritime,76400 
Trouville,Seine Maritime,76210 
Valmont,Seine Maritime,76540 
Saint Arnoult,Seine Maritime,76490 
Sainte Colombe,Seine Maritime,76460 
Sainte Foy,Seine Maritime,76590 
Saint Sylvain,Seine Maritime,76460 
Saussay,Seine Maritime,76760 
Montigny,Seine Maritime,76380 
Montmain,Seine Maritime,76520 
Montville,Seine Maritime,76710 
Normanville,Seine Maritime,76640 
Petiville,Seine Maritime,76330 
Pierrecourt,Seine Maritime,76340 
Richemont,Seine Maritime,76390 
Rosay,Seine Maritime,76680 
Phukhao Thong,Phra Nakhon Si Ayutthaya,13000 
Ambrus,Lot et Garonne,47160 
Alban,Tarn,81250 
Barre,Tarn,81320 
Belcastel,Tarn,81500 
Bellegarde,Tarn,81430 
Brens,Tarn,81600 
Les Cabannes,Tarn,81170 
Cadix,Tarn,81340 
Castanet,Tarn,81150 
Durfort,Tarn,81540 
Garrigues,Tarn,81500 
Montauriol,Tarn,81190 
Mouzens,Tarn,81470 
Noailles,Tarn,81170 
Penne,Tarn,81140 
Prades,Tarn,81220 
Roquemaure,Tarn,81800 
Saint Agnan,Tarn,81500 
Sainte Croix,Tarn,81150 
Saint Christophe,Tarn,81190 
Virac,Tarn,81640 
Vieux,Tarn,81140 
Viterbe,Tarn,81220 
Alipore,Navsari,396409 
Cruz Alta,Rio Grande do Sul,98005 
Dzoragyugh,Gegharkunik,1412 
Oyster Bay,Eastern Cape,6301 
Machy,Somme,80150 
Mametz,Somme,80300 
Maurepas,Somme,80360 
Meigneux,Somme,80290 
Neuvillette,Somme,80600 
Vadencourt,Somme,80560 
Villers Bocage,Somme,80260 
Soues,Somme,80310 
Tailly,Somme,80270 
Warlus,Somme,80270 
Tertry,Somme,80200 
Limeux,Somme,80490 
Misery,Somme,80320 
Morcourt,Somme,80340 
Moyenneville,Somme,80870 
Saint Gratien,Somme,80260 
Rumigny,Somme,80680 
Vauvillers,Somme,80131 
Vaudricourt,Somme,80230 
Varennes,Somme,80560 
Tully,Somme,80130 
Suzanne,Somme,80340 
Sorel,Somme,80240 
Sancourt,Somme,80400 
Saint Sauveur,Somme,80470 
Saint Ouen,Somme,80610 
Saint Mard,Somme,80700 
Punchy,Somme,80320 
Cloverdale,Minnesota,55037 
Beroun,Minnesota,55063 
West Rock,Minnesota,55067 
Newry,South Carolina,29665 
Hohenau,Paraguay,6290 
Fort Thomas,Arizona,85536 
Vidal Junction,California,92280 
Marianivka,Volyn Oblast,45744 
Marydel,Delaware,19964 
Makushino,Kurgan Oblast,641600 
Krasny Kut,Saratov Oblast,413230 
San Ignacio,Paraguay,4750 
Nassau,Delaware,19969 
Harbeson,Delaware,19951 
Kirkwood,Delaware,19708 
Winterthur,Delaware,19735 
Rockland,Delaware,19732 
Yorklyn,Delaware,19736 
Two Rock,California,94952 
South Lyon,Michigan,48178 
Mission Ridge,South Dakota,57557 
Ideal,South Dakota,57541 
Mud Butte,South Dakota,57758 
White Owl,South Dakota,57792 
Atmakur,Warangal,506342 
Maucourt,Oise,60640 
Maucourt,Somme,80170 
Central,Arizona,85531 
Stonyford,California,95979 
Sites,California,95979 
Princeton,California,95970 
Grimes,California,95950 
College City,California,95912 
Buckhorn,Amador County,California,95666 
Buckhorn,Ventura County,California,93015 
Gommerville,Seine Maritime,76430 
Snelling,California,95369 
Kempton,Pennsylvania,19529 
Villeroy,Somme,80140 
Thory,Somme,80250 
Saint Ours,Savoie,73410 
Saint Pancrace,Savoie,73300 
Planay,Savoie,73350 
Buchy,Seine Maritime,76750 
Amfreville les Champs,Seine Maritime,76560 
Assigny,Seine Maritime,76630 
Autigny,Seine Maritime,76740 
Bouville,Seine Maritime,76360 
Cressy,Seine Maritime,76720 
Gouy,Seine Maritime,76520 
Heuqueville,Seine Maritime,76280 
La Rue Saint Pierre,Seine Maritime,76690 
Orival,Seine Maritime,76500 
Rieux,Seine Maritime,76340 
Rocquemont,Seine Maritime,76680 
Rouville,Seine Maritime,76210 
Saint Pierre le Vieux,Seine Maritime,76740 
Serqueux,Seine Maritime,76440 
Torcy le Grand,Seine Maritime,76590 
Torcy le Petit,Seine Maritime,76590 
Bernac,Tarn,81150 
Bournazel,Tarn,81170 
Brousse,Tarn,81440 
Cahuzac,Tarn,81540 
Campagnac,Tarn,81140 
Crespin,Tarn,81350 
Cuq,Tarn,81570 
Florentin,Tarn,81150 
Grazac,Tarn,81800 
Offoy,Somme,80400 
Lagarrigue,Tarn,81090 
Larroque,Tarn,81140 
Loupiac,Tarn,81800 
Rancourt,Somme,80360 
Montels,Tarn,81140 
Montgaillard,Tarn,81630 
Noailhac,Tarn,81490 
Parisot,Tarn,81310 
Ribeaucourt,Somme,80620 
Rouffiac,Tarn,81150 
Saint Avit,Tarn,81110 
Saint Germier,Tarn,81210 
Velennes,Somme,80160 
Sainte Gemme,Tarn,81190 
Salles,Tarn,81640 
Sauveterre,Tarn,81240 
Tauriac,Tarn,81630 
Lugan,Tarn,81500 
Marsal,Tarn,81430 
Montcabrier,Tarn,81500 
Montfa,Tarn,81210 
Montirat,Tarn,81190 
Orban,Tarn,81120 
Beni,Dhawalagiri,33200 
Saint Laurent des Combes,Gironde,33330 
Bucks,Alabama,36512 
Juanita,Washington,980339803498083 
St Elmo,Alabama,36568 
Colora,Maryland,21917 
Prosper,Minnesota,55954 
Stringtown,Fountain County,Indiana,47932 
Sandy Lake,Minnesota,55760 
Anholt,Drenthe,7933 
Rio Frio,Texas,78879 
Lake Toxaway,North Carolina,28747 
Barclay,Baltimore,21218 
Broadway East,Baltimore,21213 
Delco,North Carolina,28436 
Baraki,Algiers,16027 
Kondrovo,Kaluga Oblast,249830 
Chestnut Hill,Tennessee,37725 
Benton,California,93512 
Yershov,Saratov Oblast,413500413502413504 
Bulger,Pennsylvania,15019 
Lockwood,California,93932 
Cooper,Gloucester County,New Jersey,8014 
Cooper,Passaic County,New Jersey,7421 
Egge,Sogn og Fjordane,6826 
Basse,Netherlands,8342 
Nord,California,95973 
Bayview,Baltimore,21224 
Lake of the Woods,Oregon,97603 
Williams,Oregon,97544 
Gallant,Alabama,35972 
Booth,Alabama,36008 
Potrero,California,9196391990 
Bethel,Wisconsin,54410 
Barret,Charente,16300 
Cedar,Minnesota,55011 
Wheeling,Gibson County,Indiana,47649 
Foster,Oklahoma,7303973434 
Crane Hill,Alabama,35055 
Gabra,Sofia Province,2112 
Marshallton,Chester County,Pennsylvania,19382 
Ticaboo,Utah,84533 
Chinatown,Newark,7102 
Murato,Haute Corse,20239 
Kilkare Woods,California,94586 
Chust,Uzbekistan,161100 
Amin,Kurukshetra,136038 
New Lisbon,New Jersey,8064 
Marietta,New York,13110 
Brooks Crossroads,North Carolina,27020 
Bloomfield,California,94952 
Carrollton,Arkansas,72611 
Franklin Township,Franklin County,Kansas,66092 
Agia Varvara,Akrata,27055 
Sos,Lot et Garonne,47170 
Collegeport,Texas,77428 
Ari,Indiana,46723 
Hickory Heights,Pennsylvania,15017 
Earp,California,92242 
Price,North Carolina,27048 
Sanders,Arizona,86512 
Pleasant Hill,Northampton County,North Carolina,27866 
Calvander,North Carolina,27516 
Cedar Grove,Orange County,North Carolina,27231 
Buckhorn,North Carolina,27243 
Knyaginino,Nizhny Novgorod Oblast,606340 
Prokhladny,Kabardino Balkar Republic,361000 
Fairfield,North Dakota,58627 
Wedgefield,South Carolina,29168 
Talbott,Tennessee,37877 
Horatio,South Carolina,29062 
Cartwright,North Dakota,58838 
Trenton,North Dakota,58853 
Zahl,North Dakota,58856 
Branchland,West Virginia,25506 
Griffithsville,West Virginia,25521 
Alkol,West Virginia,25501 
Midkiff,West Virginia,25540 
Spurlockville,West Virginia,25565 
Sod,West Virginia,25564 
Ranger,West Virginia,25557 
Sumerco,West Virginia,25567 
Yawkey,West Virginia,25573 
Wana,West Virginia,26590 
Pentress,West Virginia,26544 
Berea,West Virginia,26327 
Earlysville,Virginia,22936 
Brunswick,Tennessee,38014 
Atkinson,Minnesota,55718 
Monthalia,Texas,78614 
Tunnel Hill,Illinois,62972 
Caldwell,Mecklenburg County,North Carolina,28078 
Roseglen,North Dakota,58775 
McGregor,North Dakota,58755 
Norwich,North Dakota,58768 
Automba,Minnesota,55757 
Grassy Butte,North Dakota,58634 
Lefor,North Dakota,58641 
Dinglishna Hills,Alaska,99645 
Scotts Corner,Minnesota,55707 
Shields,North Dakota,58569 
Blachly,Oregon,97412 
Low Pass,Oregon,97419 
Saint Anthony,North Dakota,58566 
McLeod,North Dakota,58057 
Arvilla,North Dakota,58214 
Stirum,North Dakota,58069 
Maida,North Dakota,58255 
Mekinock,North Dakota,58258 
Bremen,North Dakota,58319 
Penn,North Dakota,58362 
Saint Michael,North Dakota,58370 
Kintyre,North Dakota,58549 
Menoken,North Dakota,58558 
Driscoll,North Dakota,58532 
Sutton,North Dakota,58484 
Spiritwood,North Dakota,58481 
Webster,North Dakota,58382 
Denhoff,North Dakota,58430 
Tokio,North Dakota,58379 
Jessie,North Dakota,58452 
Chaseley,North Dakota,58423 
Rockville,Rhode Island,2873 
Pleasant Valley,Minnesota,55797 
Pailou,Liaoning,114200 
Kramer Junction,California,93516 
Pogranichny,Primorsky Krai,692582 
Nemadji,Minnesota,55707 
Portage,Indiana,46368 
Brezje,Novo Mesto,8321 
Dolenja Vas,Novo Mesto,8222 
Dolenje Kamenje,Novo Mesto,8000 
Gabrje,Novo Mesto,8321 
Hudo,Novo Mesto,8000 
Iglenik,Novo Mesto,8000 
Jama,Novo Mesto,8000 
Jugorje,Novo Mesto,8321 
Koti,Novo Mesto,8000 
Leskovec,Novo Mesto,8321 
Laze,Novo Mesto,8323 
Petelinjek,Novo Mesto,8000 
Sevno,Novo Mesto,8000 
Pristava,Novo Mesto,8000 
Podgrad,Novo Mesto,8000 
Stranska Vas,Novo Mesto,8000 
Suhor,Novo Mesto,8000 
Verdun,Novo Mesto,8000 
Vrhe,Novo Mesto,8000 
Duesler,Minnesota,55707 
Otter Creek,Minnesota,55718 
Harney,Minnesota,55733 
Torralba,Cuenca,16842 
Juliff,Texas,77583 
DeWalt,Missouri City,Texas,77459 
Cistern,Texas,78941 
Honey Creek,Pottawattamie County,Iowa,51542 
Climbing Hill,Iowa,51015 
Burnside,Iowa,50521 
Mulberry,Texas,75476 
Schulenburg,Texas,78956 
La Grange,Texas,78945 
Kealia,Hawaii,96751 
Kunia Camp,Hawaii,96759 
Keauhou,Hawaii,96739 
Ho olehua,Hawaii,96729 
Kottur,Kerala,673614 
Parvenets,Plovdiv Province,4110 
Berea,Baltimore,21213 
Muldoon,Texas,78949 
Center Strafford,New Hampshire,3815 
Center Ossipee,New Hampshire,3814 
North Sutton,New Hampshire,3260 
Looneyville,West Virginia,25259 
Nekoma,Kansas,67559 
Sycamore,Kansas,67363 
Beeler,Kansas,67518 
Arnold,Kansas,67515 
Falun,Kansas,67442 
Myra,Texas,76253 
Tennessee Colony,Texas,758617588075884 
Champion,Nebraska,69023 
Collinston,Utah,84306 
Eden,Utah,84310 
Grouse Creek,Utah,84313 
Bryce,Utah,84764 
Dammeron Valley,Utah,84783 
Duck Creek Village,Utah,84762 
Talmage,Utah,84073 
Suttontown,North Carolina,28341 
Altonah,Utah,84002 
Bluebell,Utah,84007 
Fruitland,Utah,84027 
Hanna,Utah,84031 
Lapoint,Utah,84039 
Jensen,Utah,84035 
Mountain Home,Utah,84051 
Tridell,Utah,84076 
Peoa,Utah,84061 
Central,Utah,84722 
Greenville,Utah,84731 
Greenwich,Utah,84732 
Gunlock,Utah,84733 
Modena,Utah,84753 
Newcastle,Utah,84756 
Sevier,Utah,84766 
Veyo,Utah,84782 
Teasdale,Utah,84773 
Liberty,Utah,84310 
Heikant,Waalre,5581 
Medfield,Baltimore,21211 
Collins Township,Story County,Iowa,50055 
Grant Township,Story County,Iowa,5020150010 
Howard Township,Story County,Iowa,5024850236 
Oakfield,Tennessee,38362 
Indian Creek Township,Story County,Iowa,50161 
Lafayette Township,Story County,Iowa,50248 
Crabb,Texas,77469 
Guy,Texas,77444 
Long Point,Texas,77461 
Lincoln Township,Story County,Iowa,50278 
Milford Township,Story County,Iowa,50010 
Nevada Township,Story County,Iowa,50201 
New Albany Township,Story County,Iowa,50056 
Palestine Township,Story County,Iowa,9223372036854775807 
Barman,Madhya Pradesh,487330 
Virgie,Kentucky,41572 
Morley,New York,13617 
Tumalo,Oregon,97701 
Kinnear,Wyoming,82516 
North Olmsted,Ohio,44070 
Crary Mills,New York,13617 
Beaver Creek,Ashe County,North Carolina,28694 
Comet,North Carolina,28643 
Trion,Georgia,30753 
Londa,Tuscany,50060 
Lerma,Province of Burgos,9340 
Wauna,Washington,98395 
Salcia,Teleorman,147300 
Baia,Tulcea,827005 
Topolog,Tulcea,827220 
Pardina,Tulcea,827180 
Ostrov,Tulcea,827175 
C A Rosetti,Tulcea,827015 
Browns Valley,California,95918 
Eagleville,Modoc County,California,96110 
Yilan,Heilongjiang,150000 
Foster,Fort Bend County,Texas,77406 
Tavener,Texas,77435 
Sandy Point,Texas,77583 
Lochridge,Texas,77583 
Santiago,Minnesota,5537755371 
Banca,Vaslui,737025 
Bogdana,Vaslui,737075 
Aubry Township,Johnson County,Kansas,9223372036854775807 
Richland Township,Story County,Iowa,50201 
Sherman Township,Story County,Iowa,50055 
Union Township,Story County,Iowa,50046 
Pen Mar,Maryland,21719 
Warren Township,Story County,Iowa,50154 
Washington Township,Story County,Iowa,50010 
George Town,Chennai,600001 
Lincoln,Washington,99147 
Warren,Oregon,97053 
Tipolo,Mandaue,6014 
Parkertown,New Jersey,8087 
West Tuckerton,New Jersey,8087 
Galloway,West Virginia,26349 
Smithville,West Virginia,26178 
Brohard,West Virginia,26138 
Munday,West Virginia,26152 
Macfarlan,West Virginia,26148 
Waverly,West Virginia,26184 
Creston,West Virginia,26141 
Leaburg,Oregon,97489 
Bracey,Virginia,23919 
Pettai,Tirunelveli,627004 
Rutland,Ohio,45775 
Dallas,West Virginia,26036 
Glen Easton,West Virginia,26039 
Proctor,West Virginia,26055 
Davisville,West Virginia,26142 
Petroleum,West Virginia,26161 
Ashok Nagar,Hyderabad,500020 
Rocha,Uruguay,27000 
Liberty Corner,New Jersey,7938 
Hortense,Georgia,31543 
Dickens,Nebraska,69132 
Angora,Nebraska,69331 
Elsmere,Nebraska,69135 
Bingham,Nebraska,69335 
Enders,Nebraska,69027 
Inavale,Nebraska,68952 
Inland,Nebraska,68954 
Keystone,Nebraska,69144 
Lakeside,Nebraska,69351 
Willow Island,Nebraska,69171 
Martell,Nebraska,68404 
Lemoyne,Nebraska,69146 
Sparks,Nebraska,69220 
Purdum,Nebraska,69157 
Marsland,Nebraska,69354 
Mills,Nebraska,68753 
St Libory,Nebraska,68872 
Parks,Nebraska,69041 
Taiban,New Mexico,88134 
Harmony,Florida,34773 
Hidalgo,Tamaulipas,87800 
Lamont,Kansas,66855 
Neal,Kansas,66863 
Burdick,Kansas,66838 
San Fernando,Tamaulipas,87600 
St Helena Island,Maryland,21032 
Birds Landing,California,94512 
Emblem,Wyoming,82422 
Alton Bay,New Hampshire,3810 
Anantharam,Bhongir mandal,508116 
Guatay,California,91931 
Mountain Center,California,92561 
Wasena,Roanoke,Virginia,24016 
South Jefferson,Roanoke,Virginia,24016 
Airport,Roanoke,Virginia,24012 
Norwich,Roanoke,Virginia,24015 
St Charles,Illinois,6017460175 
Martin,South Carolina,29836 
Salt Rock,West Virginia,25559 
Saktigarh,Siliguri,734005 
Yushu City,Qinghai,815000 
Gates Center,New York,14624 
Gainsboro,Roanoke,Virginia,24016 
Moran,Wyoming,83013 
Dayao,Hunan,410312 
Copake Falls,New York,12517 
Cordova,Tennessee,3801638018 
Bag,Hungary,2191 
Chapel Hill,Covington County,Alabama,36442 
Sprott,Alabama,36756 
Grandin Court,Roanoke,Virginia,24015 
Frontier,Wyoming,83121 
Freedom,Idaho and Wyoming,83120 
Aliabad,Hyderabad,500053 
Delton,Michigan,49046 
Dowling,Michigan,49050 
Elwood,New Jersey,8217 
Kartal,Hungary,2173 
Kolattur,Kerala,679338 
Mende,Hungary,2235 
Toppers,Oklahoma,74467 
McCullers Crossroads,North Carolina,27603 
Pattikkad,Thrissur,680652 
Ramnagar,Hyderabad,500020 
East Swanzey,New Hampshire,3446 
Ashuelot,New Hampshire,3441 
Garden City,New York,11530 
San Antonio,Quezon City,1105 
Angara,Andhra Pradesh,533307 
Clums Corners,New York,12180 
